        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo,  hci(W/m2K),          EF,  hco(W/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,     Qmod(W),  MassLiq(g),  MassVap(g),  MassTot(g),  mdot(kg/h),
  2,  8,  2,    21.740,    21.681,  1652.569,  1652.520,   226.237,   226.163,     0.000,     0.000,    21.393,    21.449,     0.713,     0.711,   357.303,     1.000,    66.948,   174.126,     0.086,     1.234,  1207.382,     0.000,  5697.645,     0.283,     6.423,     0.000,     6.423,    13.684,
  2,  8,  3,    21.681,    21.639,  1652.520,  1652.471,   226.163,   226.112,     0.000,     0.000,    21.438,    21.477,     0.711,     0.709,   357.301,     1.000,    66.949,   174.227,     0.086,     1.234,  1207.579,     0.000,  5697.558,     0.197,     6.423,     0.000,     6.423,    13.684,
  2,  8,  4,    21.639,    21.614,  1652.471,  1652.422,   226.112,   226.081,     0.000,     0.000,    21.493,    21.517,     0.709,     0.708,   357.300,     1.000,    66.950,   174.293,     0.086,     1.234,  1207.708,     0.000,  5697.472,     0.119,     6.423,     0.000,     6.423,    13.684,
  2,  8,  5,    21.614,    21.605,  1652.422,  1652.373,   226.081,   226.070,     0.000,     0.000,    21.559,    21.568,     0.706,     0.706,   357.298,     1.000,    66.952,   174.328,     0.086,     1.234,  1207.775,     0.000,  5697.385,     0.044,     6.423,     0.000,     6.423,    13.684,
  2,  8,  6,    21.605,    21.610,  1652.373,  1652.324,   226.070,   226.077,     0.000,     0.000,    21.638,    21.633,     0.703,     0.703,   357.297,     1.000,    66.954,   174.331,     0.086,     1.234,  1207.781,     0.000,  5697.299,    -0.027,     6.423,     0.000,     6.423,    13.684,
  2,  8,  7,    21.610,    21.631,  1652.324,  1652.275,   226.077,   226.103,     0.000,     0.000,    21.733,    21.713,     0.699,     0.700,   357.295,     1.000,    66.956,   174.304,     0.086,     1.234,  1207.729,     0.000,  5697.212,    -0.100,     6.423,     0.000,     6.423,    13.684,
  2,  8,  8,    21.631,    21.668,  1652.275,  1652.226,   226.103,   226.148,     0.000,     0.000,    21.845,    21.811,     0.694,     0.696,   357.293,     1.000,    66.958,   174.246,     0.086,     1.234,  1207.617,     0.000,  5697.125,    -0.174,     6.423,     0.000,     6.423,    13.684,
  2,  8,  9,    21.668,    21.721,  1652.226,  1652.177,   226.148,   226.214,     0.000,     0.000,    21.979,    21.929,     0.689,     0.691,   357.292,     1.000,    66.961,   174.156,     0.086,     1.234,  1207.442,     0.000,  5697.039,    -0.253,     6.423,     0.000,     6.423,    13.684,
  2,  8, 10,    21.721,    21.793,  1652.177,  1652.128,   226.214,   226.302,     0.000,     0.000,    22.137,    22.070,     0.683,     0.685,   357.290,     1.000,    66.964,   174.032,     0.086,     1.235,  1207.199,     0.000,  5696.953,    -0.338,     7.607,     0.000,     7.607,    13.684,
  3,  1,  1,    60.621,    60.621,  1072.134,  1072.134,   441.974,   441.974,     1.000,     1.000,    21.167,    21.167,     0.723,     0.723,   307.252,     1.000,    67.089,    14.295,     0.013,     0.802,    37.728, 55762.094,     0.000,     0.000,     0.000,     0.262,     0.262,    13.684,
  3,  1,  2,    60.621,    60.621,  1072.134,  1072.134,   441.974,   441.974,     1.000,     1.000,    21.167,    21.167,     0.723,     0.723,   307.237,     1.000,    67.088,    14.295,     0.013,     0.802,    37.728, 55763.590,     0.000,     0.000,     0.000,     0.262,     0.262,    13.684,
  3,  1,  3,    60.621,    60.621,  1072.134,  1072.134,   441.974,   441.974,     1.000,     1.000,    21.167,    21.167,     0.723,     0.723,   307.224,     1.000,    67.085,    14.295,     0.013,     0.802,    37.728, 55764.965,     0.000,     0.000,     0.000,     0.262,     0.262,    13.684,
  3,  1,  4,    60.621,    60.621,  1072.134,  1072.134,   441.974,   441.974,     1.000,     1.000,    21.167,    21.167,     0.723,     0.723,   307.212,     1.000,    67.081,    14.295,     0.013,     0.802,    37.728, 55766.242,     0.000,     0.000,     0.000,     0.262,     0.262,    13.684,
  3,  1,  5,    60.621,    60.621,  1072.134,  1072.134,   441.974,   441.974,     1.000,     1.000,    21.167,    21.167,     0.723,     0.723,   307.201,     1.000,    67.074,    14.295,     0.013,     0.802,    37.728, 55767.441,     0.000,     0.000,     0.000,     0.262,     0.262,    13.684,
  3,  1,  6,    60.621,    60.621,  1072.134,  1072.134,   441.974,   441.974,     1.000,     1.000,    21.167,    21.167,     0.723,     0.723,  3553.651,     6.838,    67.066,    14.295,     0.013,     0.802,    37.728, 54895.504,    89.365,     0.000,     0.000,     0.262,     0.262,    13.684,
  3,  1,  7,    60.621,    60.621,  1072.134,  1072.134,   441.974,   441.974,     1.000,     1.000,    21.167,    21.167,     0.723,     0.723,  6526.441,     6.838,    67.031,    14.295,     0.013,     0.802,    37.728, 51985.770,   235.211,     0.000,     0.000,     0.262,     0.262,    13.684,
  3,  1,  8,    60.621,    60.621,  1072.134,  1072.134,   441.974,   441.974,     1.000,     1.000,    21.167,    21.167,     0.723,     0.723, 10406.630,     6.838,    66.980,    14.295,     0.013,     0.802,    37.728, 47605.453,   714.059,     0.000,     0.000,     0.262,     0.262,    13.684,
  3,  1,  9,    60.621,    60.621,  1072.134,  1072.134,   441.974,   441.974,     1.000,     1.000,    21.167,    21.167,     0.723,     0.723, 10470.166,     6.838,    66.974,    14.295,     0.013,     0.802,    37.728, 42883.883,  1201.473,     0.000,     0.000,     0.262,     0.262,    13.684,
  3,  1, 10,    60.621,    60.621,  1072.134,  1072.134,   441.974,   441.974,     1.000,     1.000,    21.167,    21.167,     0.723,     0.723, 10081.093,     6.838,    66.969,    14.295,     0.013,     0.802,    37.728, 38117.711,  1689.951,     0.000,     0.000,     0.310,     0.310,    13.684,
  3,  2,  1,    43.180,    43.173,  1656.309,  1656.040,   358.198,   343.659,     0.641,     0.551,    21.355,    32.381,     0.715,     0.374,  9449.898,     6.838,    66.947,     0.000,     0.000,     0.000,   116.145, 33241.484,  2188.765,    55.922,     1.367,     0.326,     1.693,    13.684,
  3,  2,  2,    43.173,    43.167,  1656.040,  1655.811,   343.659,   329.246,     0.551,     0.463,    21.393,    32.322,     0.713,     0.375,  8642.670,     6.838,    66.948,     0.000,     0.000,     0.000,   134.233, 28284.549,  2695.672,    55.433,     1.563,     0.314,     1.876,    13.684,
  3,  2,  3,    43.167,    43.162,  1655.811,  1655.624,   329.246,   315.004,     0.463,     0.375,    21.439,    32.239,     0.711,     0.377,  7705.475,     6.838,    66.949,     0.000,     0.000,     0.000,   158.744, 23378.387,  3197.212,    54.777,     1.789,     0.299,     2.088,    13.684,
  3,  2,  4,    43.162,    43.158,  1655.624,  1655.474,   315.004,   300.996,     0.375,     0.289,    21.494,    32.117,     0.709,     0.380,  6650.083,     6.838,    66.950,     0.000,     0.000,     0.000,   193.703, 18541.188,  3691.611,    53.880,     2.063,     0.281,     2.344,    13.684,
  3,  2,  5,    43.158,    43.155,  1655.474,  1655.360,   300.996,   287.326,     0.289,     0.205,    21.561,    31.926,     0.706,     0.384,  5474.913,     6.838,    66.952,     0.000,     0.000,     0.000,   247.237, 13801.854,  4175.963,    52.577,     2.413,     0.259,     2.672,    13.684,
  3,  2,  6,    43.155,    43.153,  1655.360,  1655.273,   287.326,   274.200,     0.205,     0.125,    21.640,    31.593,     0.703,     0.391,  4166.321,     6.838,    66.954,     0.000,     0.000,     0.000,   338.240,  9214.071,  4644.812,    50.485,     2.890,     0.228,     3.117,    13.684,
  3,  2,  7,    43.153,    43.152,  1655.273,  1655.206,   274.200,   261.960,     0.125,     0.050,    21.734,    31.016,     0.699,     0.404,  2883.201,     6.838,    66.955,     0.000,     0.000,     0.000,   522.000,  4869.974,  5088.754,    47.076,     3.599,     0.182,     3.781,    13.684,
  3,  2,  8,    43.152,    41.736,  1655.206,  1655.164,   261.960,   251.947,     0.050,     0.000,    21.847,    29.440,     0.694,     0.443,   357.387,     1.000,    66.958,    68.347,     0.038,     0.675,   884.432,     0.000,  5702.305,    38.513,   -72.947,     5.066,   -67.881,    13.684,
  3,  2,  9,    41.736,    38.607,  1655.164,  1655.117,   251.947,   247.763,     0.000,     0.000,    21.981,    25.153,     0.689,     0.569,   357.385,     1.000,    66.961,   139.505,     0.077,     1.338,  1128.680,     0.000,  5702.227,    16.091,     6.421,     0.000,     6.421,    13.684,
  3,  2, 10,    38.607,    35.961,  1655.117,  1655.067,   247.763,   244.276,     0.000,     0.000,    22.140,    24.785,     0.683,     0.582,   357.384,     1.000,    66.964,   144.716,     0.078,     1.317,  1142.063,     0.000,  5702.140,    13.412,     7.605,     0.000,     7.605,    13.684,
  3,  3,  1,    35.961,    33.580,  1655.067,  1655.019,   244.276,   241.181,     0.000,     0.000,    21.347,    23.693,     0.715,     0.620,   357.382,     1.000,    66.947,   149.299,     0.080,     1.301,  1153.328,     0.000,  5702.054,    11.902,     6.422,     0.000,     6.422,    13.684,
  3,  3,  2,    33.580,    31.563,  1655.019,  1654.971,   241.181,   238.584,     0.000,     0.000,    21.316,    23.285,     0.716,     0.636,   357.380,     1.000,    66.947,   153.352,     0.081,     1.287,  1162.915,     0.000,  5701.968,     9.988,     6.422,     0.000,     6.422,    13.684,
  3,  3,  3,    31.563,    29.860,  1654.971,  1654.922,   238.584,   236.409,     0.000,     0.000,    21.291,    22.940,     0.718,     0.649,   357.379,     1.000,    66.946,   156.812,     0.081,     1.277,  1170.862,     0.000,  5701.883,     8.366,     6.422,     0.000,     6.422,    13.684,
  3,  3,  4,    29.860,    28.426,  1654.922,  1654.874,   236.409,   234.590,     0.000,     0.000,    21.270,    22.649,     0.718,     0.660,   357.377,     1.000,    66.946,   159.759,     0.082,     1.269,  1177.448,     0.000,  5701.798,     6.996,     6.422,     0.000,     6.422,    13.684,
  3,  3,  5,    28.426,    27.222,  1654.874,  1654.826,   234.590,   233.071,     0.000,     0.000,    21.252,    22.404,     0.719,     0.670,   357.376,     1.000,    66.946,   162.261,     0.083,     1.262,  1182.904,     0.000,  5701.713,     5.842,     6.422,     0.000,     6.422,    13.684,
  3,  3,  6,    27.222,    26.214,  1654.826,  1654.777,   233.071,   231.804,     0.000,     0.000,    21.238,    22.199,     0.720,     0.679,   357.374,     1.000,    66.944,   164.372,     0.083,     1.257,  1187.434,     0.000,  5701.627,     4.874,     6.422,     0.000,     6.422,    13.684,
  3,  3,  7,    26.214,    25.370,  1654.777,  1654.728,   231.804,   230.748,     0.000,     0.000,    21.226,    22.027,     0.720,     0.686,   357.373,     1.000,    66.945,   166.151,     0.084,     1.252,  1191.189,     0.000,  5701.542,     4.063,     6.422,     0.000,     6.422,    13.684,
  3,  3,  8,    25.370,    24.666,  1654.728,  1654.680,   230.748,   229.868,     0.000,     0.000,    21.216,    21.883,     0.721,     0.692,   357.371,     1.000,    66.945,   167.649,     0.084,     1.249,  1194.301,     0.000,  5701.455,     3.384,     6.422,     0.000,     6.422,    13.684,
  3,  3,  9,    24.666,    24.079,  1654.680,  1654.631,   229.868,   229.136,     0.000,     0.000,    21.207,    21.763,     0.721,     0.697,   357.370,     1.000,    66.944,   168.900,     0.084,     1.246,  1196.888,     0.000,  5701.369,     2.817,     6.422,     0.000,     6.422,    13.684,
  3,  3, 10,    24.079,    23.588,  1654.631,  1654.579,   229.136,   228.526,     0.000,     0.000,    21.200,    21.663,     0.722,     0.701,   357.368,     1.000,    66.944,   169.950,     0.085,     1.244,  1199.034,     0.000,  5701.281,     2.345,     7.605,     0.000,     7.605,    13.684,
  3,  4,  1,    23.588,    24.124,  1654.579,  1654.530,   228.526,   229.192,     0.000,     0.000,    26.730,    26.226,     0.549,     0.566,   357.367,     1.000,    67.090,   169.907,     0.085,     1.244,  1198.944,     0.000,  5701.192,    -2.560,     6.422,     0.000,     6.422,    13.684,
  3,  4,  2,    24.124,    24.571,  1654.530,  1654.481,   229.192,   229.750,     0.000,     0.000,    26.758,    26.336,     0.549,     0.563,   357.365,     1.000,    67.091,   168.948,     0.084,     1.246,  1196.988,     0.000,  5701.105,    -2.146,     6.422,     0.000,     6.422,    13.684,
  3,  4,  3,    24.571,    24.945,  1654.481,  1654.433,   229.750,   230.217,     0.000,     0.000,    26.776,    26.422,     0.548,     0.560,   357.363,     1.000,    67.091,   168.153,     0.084,     1.248,  1195.342,     0.000,  5701.020,    -1.797,     6.422,     0.000,     6.422,    13.684,
  3,  4,  4,    24.945,    25.256,  1654.433,  1654.384,   230.217,   230.605,     0.000,     0.000,    26.777,    26.483,     0.548,     0.558,   357.362,     1.000,    67.092,   167.489,     0.084,     1.249,  1193.969,     0.000,  5700.933,    -1.493,     6.422,     0.000,     6.422,    13.684,
  3,  4,  5,    25.256,    25.455,  1654.384,  1654.335,   230.605,   230.854,     0.000,     0.000,    26.432,    26.243,     0.556,     0.562,   357.360,     1.000,    67.080,   166.994,     0.084,     1.250,  1192.946,     0.000,  5700.848,    -0.958,     6.422,     0.000,     6.422,    13.684,
  3,  4,  6,    25.455,    25.199,  1654.335,  1654.287,   230.854,   230.535,     0.000,     0.000,    23.947,    24.189,     0.620,     0.611,   357.359,     1.000,    67.009,   167.048,     0.084,     1.250,  1193.058,     0.000,  5700.761,     1.228,     6.422,     0.000,     6.422,    13.684,
  3,  4,  7,    25.199,    24.909,  1654.287,  1654.238,   230.535,   230.171,     0.000,     0.000,    23.485,    23.760,     0.635,     0.624,   357.357,     1.000,    66.997,   167.578,     0.084,     1.249,  1194.153,     0.000,  5700.675,     1.397,     6.422,     0.000,     6.422,    13.684,
  3,  4,  8,    24.909,    24.766,  1654.238,  1654.189,   230.171,   229.993,     0.000,     0.000,    24.067,    24.202,     0.617,     0.612,   357.356,     1.000,    67.011,   167.998,     0.084,     1.248,  1195.022,     0.000,  5700.589,     0.686,     6.422,     0.000,     6.422,    13.684,
  3,  4,  9,    24.766,    24.777,  1654.189,  1654.141,   229.993,   230.007,     0.000,     0.000,    24.830,    24.820,     0.595,     0.595,   357.354,     1.000,    67.033,   168.126,     0.084,     1.248,  1195.286,     0.000,  5700.503,    -0.052,     6.422,     0.000,     6.422,    13.684,
  3,  4, 10,    24.777,    24.956,  1654.141,  1654.089,   230.007,   230.230,     0.000,     0.000,    25.832,    25.662,     0.570,     0.575,   357.353,     1.000,    67.062,   167.941,     0.084,     1.248,  1194.905,     0.000,  5700.415,    -0.860,     7.605,     0.000,     7.605,    13.684,
  3,  5,  1,    24.956,    25.250,  1654.089,  1654.040,   230.230,   230.598,     0.000,     0.000,    26.690,    26.411,     0.550,     0.559,   357.351,     1.000,    67.089,   167.483,     0.084,     1.249,  1193.957,     0.000,  5700.326,    -1.413,     6.422,     0.000,     6.422,    13.684,
  3,  5,  2,    25.250,    25.485,  1654.040,  1653.992,   230.598,   230.891,     0.000,     0.000,    26.635,    26.413,     0.551,     0.559,   357.349,     1.000,    67.088,   166.970,     0.084,     1.250,  1192.896,     0.000,  5700.241,    -1.129,     6.422,     0.000,     6.422,    13.684,
  3,  5,  3,    25.485,    25.667,  1653.992,  1653.943,   230.891,   231.118,     0.000,     0.000,    26.557,    26.385,     0.553,     0.559,   357.348,     1.000,    67.085,   166.565,     0.084,     1.251,  1192.059,     0.000,  5700.154,    -0.874,     6.422,     0.000,     6.422,    13.684,
  3,  5,  4,    25.667,    25.798,  1653.943,  1653.894,   231.118,   231.282,     0.000,     0.000,    26.440,    26.316,     0.556,     0.560,   357.346,     1.000,    67.081,   166.262,     0.084,     1.252,  1191.432,     0.000,  5700.068,    -0.630,     6.422,     0.000,     6.422,    13.684,
  3,  5,  5,    25.798,    25.873,  1653.894,  1653.846,   231.282,   231.375,     0.000,     0.000,    26.239,    26.168,     0.560,     0.562,   357.345,     1.000,    67.074,   166.062,     0.084,     1.253,  1191.018,     0.000,  5699.983,    -0.359,     6.422,     0.000,     6.422,    13.684,
  3,  5,  6,    25.873,    25.882,  1653.846,  1653.797,   231.375,   231.388,     0.000,     0.000,    25.930,    25.921,     0.567,     0.568,   357.343,     1.000,    67.065,   165.980,     0.084,     1.253,  1190.849,     0.000,  5699.897,    -0.047,     6.422,     0.000,     6.422,    13.684,
  3,  5,  7,    25.882,    25.696,  1653.797,  1653.749,   231.388,   231.155,     0.000,     0.000,    24.782,    24.959,     0.596,     0.590,   357.342,     1.000,    67.031,   166.151,     0.084,     1.252,  1191.203,     0.000,  5699.811,     0.896,     6.422,     0.000,     6.422,    13.684,
  3,  5,  8,    25.696,    25.205,  1653.749,  1653.700,   231.155,   230.542,     0.000,     0.000,    22.801,    23.266,     0.658,     0.640,   357.340,     1.000,    66.980,   166.808,     0.084,     1.251,  1192.560,     0.000,  5699.726,     2.357,     6.422,     0.000,     6.422,    13.684,
  3,  5,  9,    25.205,    24.754,  1653.700,  1653.651,   230.542,   229.978,     0.000,     0.000,    22.544,    22.972,     0.667,     0.650,   357.339,     1.000,    66.973,   167.720,     0.084,     1.249,  1194.448,     0.000,  5699.639,     2.167,     6.422,     0.000,     6.422,    13.684,
  3,  5, 10,    24.754,    24.342,  1653.651,  1653.600,   229.978,   229.464,     0.000,     0.000,    22.324,    22.714,     0.676,     0.660,   357.337,     1.000,    66.968,   168.557,     0.084,     1.247,  1196.178,     0.000,  5699.551,     1.979,     7.606,     0.000,     7.606,    13.684,
  3,  6,  1,    24.342,    24.748,  1653.600,  1653.551,   229.464,   229.970,     0.000,     0.000,    26.734,    26.350,     0.549,     0.562,   357.335,     1.000,    67.091,   168.563,     0.084,     1.247,  1196.191,     0.000,  5699.462,    -1.949,     6.422,     0.000,     6.422,    13.684,
