        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo, hci(kW/m2K), hco(kW/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,  QmodTot(W), QmodSens(W),  QmodLat(W),  MassLiq(g),  MassVap(g),     Mass(g),      DryWet,mdotR(kg/hr), mdotA(kg/s),
  4,  6,  9,     9.865,     9.859,   678.235,   678.123,   369.811,   372.086,     0.803,     0.815,    18.095,    15.207,     0.356,     0.428,     2.436,     0.066,     0.000,     0.000,     0.000,    35.277, 38403.488,   494.685,    -6.485,    -6.485,     0.000,     0.359,     0.067,     0.426,     3.000,    10.263,     0.002,
  4,  6, 10,     9.859,     9.849,   678.123,   677.926,   372.086,   374.331,     0.815,     0.826,    18.028,    15.178,     0.358,     0.428,     2.368,     0.066,     0.000,     0.000,     0.000,    34.788, 38950.637,   461.492,    -6.401,    -6.401,     0.000,     0.492,     0.094,     0.586,     3.000,    10.263,     0.002,
  5,  1,  1,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     1.621,     0.066,     0.000,     0.000,     0.000,   248.177,  5051.385,  2531.237,     0.000,    -7.198,     7.198,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  5,  1,  2,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     1.719,     0.066,     0.000,     0.000,     0.000,   248.177,  5664.022,  2493.773,     0.000,    -7.272,     7.272,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  5,  1,  3,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     1.812,     0.066,     0.000,     0.000,     0.000,   248.177,  6282.481,  2455.955,     0.000,    -7.338,     7.338,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  5,  1,  4,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     1.900,     0.066,     0.000,     0.000,     0.000,   248.177,  6906.223,  2417.812,     0.000,    -7.397,     7.397,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  5,  1,  5,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     1.984,     0.066,     0.000,     0.000,     0.000,   248.177,  7534.809,  2379.371,     0.000,    -7.453,     7.453,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  5,  1,  6,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.065,     0.066,     0.000,     0.000,     0.000,   248.177,  8167.894,  2340.658,     0.000,    -7.504,     7.504,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  5,  1,  7,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.142,     0.066,     0.000,     0.000,     0.000,   248.177,  8805.196,  2301.684,     0.000,    -7.553,     7.553,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  5,  1,  8,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.215,     0.066,     0.000,     0.000,     0.000,   248.177,  9446.504,  2262.465,     0.000,    -7.599,     7.599,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  5,  1,  9,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.286,     0.066,     0.000,     0.000,     0.000,   248.177, 10091.667,  2223.014,     0.000,    -7.644,     7.644,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  5,  1, 10,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.354,     0.066,     0.000,     0.000,     0.000,   248.177, 10740.792,  2183.303,     0.000,    -7.688,     7.688,     2.179,     0.057,     2.235,     3.000,    10.263,     0.002,
  5,  2,  1,    10.033,    10.031,   681.632,   681.602,   257.797,   261.253,     0.233,     0.251,    22.533,    18.146,     0.272,     0.356,     2.429,     0.066,     0.000,     0.000,     0.000,   111.210, 11482.797,  2137.916,    -9.851,    -9.851,     0.000,     1.018,     0.052,     1.070,     3.000,    10.263,     0.002,
  5,  2,  2,    10.031,    10.030,   681.602,   681.569,   261.253,   264.730,     0.251,     0.269,    22.534,    18.119,     0.272,     0.357,     2.508,     0.066,     0.000,     0.000,     0.000,   104.274, 12319.395,  2086.762,    -9.914,    -9.914,     0.000,     0.978,     0.053,     1.031,     3.000,    10.263,     0.002,
  5,  2,  3,    10.030,    10.028,   681.569,   681.534,   264.730,   268.228,     0.269,     0.286,    22.535,    18.095,     0.272,     0.357,     2.583,     0.066,     0.000,     0.000,     0.000,    98.118, 13161.100,  2035.302,    -9.972,    -9.972,     0.000,     0.941,     0.054,     0.995,     3.000,    10.263,     0.002,
  5,  2,  4,    10.028,    10.026,   681.534,   681.496,   268.228,   271.745,     0.286,     0.304,    22.539,    18.074,     0.272,     0.358,     2.654,     0.066,     0.000,     0.000,     0.000,    92.618, 14007.569,  1983.548,   -10.026,   -10.026,     0.000,     0.907,     0.054,     0.961,     3.000,    10.263,     0.002,
  5,  2,  5,    10.026,    10.024,   681.496,   681.455,   271.745,   275.280,     0.304,     0.322,    22.547,    18.058,     0.272,     0.358,     2.722,     0.066,     0.000,     0.000,     0.000,    87.677, 14858.630,  1931.517,   -10.080,   -10.080,     0.000,     0.874,     0.055,     0.930,     3.000,    10.263,     0.002,
  5,  2,  6,    10.024,    10.022,   681.455,   681.412,   275.280,   278.834,     0.322,     0.340,    22.556,    18.045,     0.272,     0.358,     2.787,     0.066,     0.000,     0.000,     0.000,    83.213, 15714.121,  1879.216,   -10.130,   -10.130,     0.000,     0.844,     0.056,     0.900,     3.000,    10.263,     0.002,
  5,  2,  7,    10.022,    10.020,   681.412,   681.366,   278.834,   282.404,     0.340,     0.359,    22.566,    18.033,     0.272,     0.359,     2.848,     0.066,     0.000,     0.000,     0.000,    79.163, 16573.793,  1826.661,   -10.178,   -10.178,     0.000,     0.815,     0.057,     0.872,     3.000,    10.263,     0.002,
  5,  2,  8,    10.020,    10.018,   681.366,   681.317,   282.404,   285.990,     0.359,     0.377,    22.577,    18.024,     0.271,     0.359,     2.906,     0.066,     0.000,     0.000,     0.000,    75.472, 17437.443,  1773.866,   -10.224,   -10.224,     0.000,     0.788,     0.057,     0.845,     3.000,    10.263,     0.002,
  5,  2,  9,    10.018,    10.015,   681.317,   681.266,   285.990,   289.591,     0.377,     0.395,    22.589,    18.017,     0.271,     0.359,     2.960,     0.066,     0.000,     0.000,     0.000,    72.096, 18304.893,  1720.840,   -10.267,   -10.267,     0.000,     0.762,     0.058,     0.819,     3.000,    10.263,     0.002,
  5,  2, 10,    10.015,    10.010,   681.266,   681.162,   289.591,   293.208,     0.395,     0.413,    22.603,    18.012,     0.271,     0.359,     3.012,     0.066,     0.000,     0.000,     0.000,    68.992, 19176.338,  1667.559,   -10.310,   -10.310,     0.000,     1.036,     0.082,     1.118,     3.000,    10.263,     0.002,
  5,  3,  1,    10.010,    10.007,   681.162,   681.105,   293.208,   296.689,     0.413,     0.431,    22.099,    17.679,     0.278,     0.365,     3.059,     0.066,     0.000,     0.000,     0.000,    66.187, 20033.422,  1615.161,    -9.926,    -9.926,     0.000,     0.714,     0.059,     0.772,     3.000,    10.263,     0.002,
  5,  3,  2,    10.007,    10.005,   681.105,   681.044,   296.689,   300.193,     0.431,     0.449,    22.146,    17.698,     0.277,     0.365,     3.102,     0.066,     0.000,     0.000,     0.000,    63.644, 20876.578,  1563.631,    -9.989,    -9.989,     0.000,     0.692,     0.059,     0.751,     3.000,    10.263,     0.002,
  5,  3,  3,    10.005,    10.002,   681.044,   680.981,   300.193,   303.717,     0.449,     0.467,    22.189,    17.715,     0.277,     0.365,     3.142,     0.066,     0.000,     0.000,     0.000,    61.276, 21724.889,  1511.791,   -10.047,   -10.047,     0.000,     0.671,     0.060,     0.731,     3.000,    10.263,     0.002,
  5,  3,  4,    10.002,     9.998,   680.981,   680.915,   303.717,   307.256,     0.467,     0.485,    22.229,    17.736,     0.276,     0.364,     3.158,     0.066,     0.000,     0.000,     0.000,    59.066, 22577.846,  1459.671,   -10.090,   -10.090,     0.000,     0.651,     0.060,     0.711,     3.000,    10.263,     0.002,
  5,  3,  5,     9.998,     9.995,   680.915,   680.846,   307.256,   310.808,     0.485,     0.503,    22.266,    17.757,     0.276,     0.364,     3.164,     0.066,     0.000,     0.000,     0.000,    57.000, 23433.957,  1407.363,   -10.127,   -10.127,     0.000,     0.631,     0.061,     0.692,     3.000,    10.263,     0.002,
  5,  3,  6,     9.995,     9.991,   680.846,   680.774,   310.808,   314.372,     0.503,     0.521,    22.302,    17.777,     0.275,     0.363,     3.166,     0.066,     0.000,     0.000,     0.000,    55.068, 24293.059,  1354.878,   -10.160,   -10.160,     0.000,     0.612,     0.061,     0.673,     3.000,    10.263,     0.002,
  5,  3,  7,     9.991,     9.988,   680.774,   680.698,   314.372,   317.946,     0.521,     0.539,    22.335,    17.798,     0.275,     0.363,     3.163,     0.066,     0.000,     0.000,     0.000,    53.256, 25154.836,  1302.235,   -10.189,   -10.189,     0.000,     0.594,     0.062,     0.656,     3.000,    10.263,     0.002,
  5,  3,  8,     9.988,     9.984,   680.698,   680.620,   317.946,   321.530,     0.539,     0.558,    22.368,    17.819,     0.274,     0.363,     3.155,     0.066,     0.000,     0.000,     0.000,    51.554, 26019.010,  1249.453,   -10.216,   -10.216,     0.000,     0.576,     0.062,     0.638,     3.000,    10.263,     0.002,
  5,  3,  9,     9.984,     9.980,   680.620,   680.539,   321.530,   325.121,     0.558,     0.576,    22.401,    17.841,     0.274,     0.362,     3.142,     0.066,     0.000,     0.000,     0.000,    49.954, 26885.334,  1196.548,   -10.239,   -10.239,     0.000,     0.559,     0.062,     0.621,     3.000,    10.263,     0.002,
  5,  3, 10,     9.980,     9.972,   680.539,   680.387,   325.121,   328.720,     0.576,     0.594,    22.433,    17.864,     0.273,     0.362,     3.125,     0.066,     0.000,     0.000,     0.000,    48.443, 27754.064,  1143.493,   -10.260,   -10.260,     0.000,     0.762,     0.088,     0.851,     3.000,    10.263,     0.002,
  5,  4,  1,     9.972,     9.968,   680.387,   680.299,   328.720,   332.415,     0.594,     0.613,    22.771,    18.080,     0.265,     0.354,     3.102,     0.066,     0.000,     0.000,     0.000,    47.001, 28635.271,  1089.689,   -10.533,   -10.533,     0.000,     0.526,     0.063,     0.589,     3.000,    10.263,     0.002,
  5,  4,  2,     9.968,     9.963,   680.299,   680.209,   332.415,   336.029,     0.613,     0.631,    22.508,    17.919,     0.270,     0.358,     3.074,     0.066,     0.000,     0.000,     0.000,    45.640, 29517.928,  1035.819,   -10.305,   -10.305,     0.000,     0.510,     0.064,     0.573,     3.000,    10.263,     0.002,
  5,  4,  3,     9.963,     9.958,   680.209,   680.115,   336.029,   339.584,     0.631,     0.649,    22.318,    17.805,     0.273,     0.360,     3.041,     0.066,     0.000,     0.000,     0.000,    44.380, 30383.789,   982.985,   -10.135,   -10.135,     0.000,     0.494,     0.064,     0.558,     3.000,    10.263,     0.002,
  5,  4,  4,     9.958,     9.954,   680.115,   680.019,   339.584,   343.088,     0.649,     0.667,    22.162,    17.713,     0.276,     0.363,     3.004,     0.066,     0.000,     0.000,     0.000,    43.205, 31236.338,   930.976,    -9.990,    -9.990,     0.000,     0.479,     0.064,     0.543,     3.000,    10.263,     0.002,
  5,  4,  5,     9.954,     9.949,   680.019,   679.921,   343.088,   346.546,     0.667,     0.685,    22.022,    17.633,     0.278,     0.364,     2.961,     0.066,     0.000,     0.000,     0.000,    42.105, 32077.119,   879.696,    -9.856,    -9.856,     0.000,     0.465,     0.065,     0.529,     3.000,    10.263,     0.002,
  5,  4,  6,     9.949,     9.944,   679.921,   679.820,   346.546,   349.880,     0.685,     0.702,    21.621,    17.388,     0.284,     0.369,     2.915,     0.066,     0.000,     0.000,     0.000,    41.083, 32897.445,   829.681,    -9.506,    -9.506,     0.000,     0.451,     0.065,     0.516,     3.000,    10.263,     0.002,
  5,  4,  7,     9.944,     9.939,   679.820,   679.717,   349.880,   353.182,     0.702,     0.719,    21.537,    17.345,     0.286,     0.370,     2.863,     0.066,     0.000,     0.000,     0.000,    40.131, 33699.129,   780.814,    -9.414,    -9.414,     0.000,     0.437,     0.065,     0.503,     3.000,    10.263,     0.002,
  5,  4,  8,     9.939,     9.933,   679.717,   679.611,   353.182,   356.735,     0.719,     0.737,    22.454,    17.944,     0.272,     0.359,     2.804,     0.066,     0.000,     0.000,     0.000,    39.194, 34527.301,   730.339,   -10.128,   -10.128,     0.000,     0.424,     0.065,     0.489,     3.000,    10.263,     0.002,
  5,  4,  9,     9.933,     9.928,   679.611,   679.503,   356.735,   360.092,     0.737,     0.754,    21.813,    17.550,     0.282,     0.367,     2.739,     0.066,     0.000,     0.000,     0.000,    38.291, 35362.023,   679.501,    -9.572,    -9.572,     0.000,     0.410,     0.066,     0.476,     3.000,    10.263,     0.002,
  5,  4, 10,     9.928,     9.918,   679.503,   679.312,   360.092,   363.180,     0.754,     0.770,    20.903,    16.983,     0.296,     0.378,     2.671,     0.066,     0.000,     0.000,     0.000,    37.482, 36141.180,   632.075,    -8.802,    -8.802,     0.000,     0.558,     0.093,     0.651,     3.000,    10.263,     0.002,
  5,  5,  1,     9.918,     9.913,   679.312,   679.201,   363.180,   366.335,     0.770,     0.786,    21.190,    17.184,     0.291,     0.373,     2.599,     0.066,     0.000,     0.000,     0.000,    36.731, 36896.156,   586.132,    -8.995,    -8.995,     0.000,     0.384,     0.066,     0.451,     3.000,    10.263,     0.002,
  5,  5,  2,     9.913,     9.907,   679.201,   679.087,   366.335,   369.706,     0.786,     0.803,    22.025,    17.746,     0.278,     0.361,     2.516,     0.066,     0.000,     0.000,     0.000,    35.979, 37684.926,   538.145,    -9.610,    -9.610,     0.000,     0.371,     0.067,     0.438,     3.000,    10.263,     0.002,
  5,  5,  3,     9.907,     9.901,   679.087,   678.971,   369.706,   373.212,     0.803,     0.821,    22.598,    18.147,     0.270,     0.354,     2.421,     0.066,     0.000,     0.000,     0.000,    35.220, 38516.027,   487.616,    -9.995,    -9.995,     0.000,     0.357,     0.067,     0.424,     3.000,    10.263,     0.002,
  5,  5,  4,     9.901,     9.896,   678.971,   678.855,   373.212,   376.418,     0.821,     0.837,    21.613,    17.542,     0.284,     0.366,     2.318,     0.066,     0.000,     0.000,     0.000,    34.508, 39326.977,   438.386,    -9.142,    -9.142,     0.000,     0.344,     0.067,     0.411,     3.000,    10.263,     0.002,
  5,  5,  5,     9.896,     9.890,   678.855,   678.737,   376.418,   379.599,     0.837,     0.853,    21.626,    17.589,     0.284,     0.365,     2.209,     0.066,     0.000,     0.000,     0.000,    33.856, 40099.012,   391.545,    -9.067,    -9.067,     0.000,     0.330,     0.068,     0.398,     3.000,    10.263,     0.002,
  5,  5,  6,     9.890,     9.884,   678.737,   678.618,   379.599,   382.830,     0.853,     0.869,    21.952,    17.850,     0.279,     0.360,     2.089,     0.066,     0.000,     0.000,     0.000,    33.226, 40874.227,   344.558,    -9.212,    -9.212,     0.000,     0.316,     0.068,     0.384,     3.000,    10.263,     0.002,
  5,  5,  7,     9.884,     9.878,   678.618,   678.499,   382.830,   386.028,     0.869,     0.886,    22.004,    17.944,     0.279,     0.358,     1.955,     0.066,     0.000,     0.000,     0.000,    32.617, 41651.688,   297.518,    -9.118,    -9.118,     0.000,     0.302,     0.068,     0.370,     3.000,    10.263,     0.002,
  5,  5,  8,     9.878,     9.872,   678.499,   678.380,   386.028,   389.181,     0.886,     0.902,    22.052,    18.050,     0.278,     0.356,     1.806,     0.066,     0.000,     0.000,     0.000,    32.037, 42419.840,   251.143,    -8.987,    -8.987,     0.000,     0.286,     0.068,     0.355,     3.000,    10.263,     0.002,
