        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo, hci(kW/m2K), hco(kW/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,  QmodTot(W), QmodSens(W),  QmodLat(W),  MassLiq(g),  MassVap(g),     Mass(g),      DryWet,mdotR(kg/hr), mdotA(kg/s),
  5,  1,  1,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.141,     0.066,     0.000,     0.000,     0.000,   201.787,  5705.502,  3565.596,     0.000,    -7.188,     7.188,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  5,  1,  2,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.257,     0.066,     0.000,     0.000,     0.000,   201.787,  6316.151,  3528.234,     0.000,    -7.233,     7.233,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  5,  1,  3,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.368,     0.066,     0.000,     0.000,     0.000,   201.787,  6930.359,  3490.652,     0.000,    -7.273,     7.273,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  5,  1,  4,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.474,     0.066,     0.000,     0.000,     0.000,   201.787,  7547.785,  3452.869,     0.000,    -7.309,     7.309,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  5,  1,  5,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.575,     0.066,     0.000,     0.000,     0.000,   201.787,  8168.122,  3414.907,     0.000,    -7.341,     7.341,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  5,  1,  6,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.673,     0.066,     0.000,     0.000,     0.000,   201.787,  8791.117,  3376.785,     0.000,    -7.371,     7.371,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  5,  1,  7,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.767,     0.066,     0.000,     0.000,     0.000,   201.787,  9416.552,  3338.510,     0.000,    -7.399,     7.399,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  5,  1,  8,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.857,     0.066,     0.000,     0.000,     0.000,   201.787, 10044.236,  3300.100,     0.000,    -7.424,     7.424,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  5,  1,  9,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     2.945,     0.066,     0.000,     0.000,     0.000,   201.787, 10674.000,  3261.556,     0.000,    -7.447,     7.447,     1.351,     0.041,     1.392,     3.000,    12.877,     0.002,
  5,  1, 10,     7.655,     7.655,   634.276,   634.276,   231.744,   231.744,     0.114,     0.114,    24.683,    24.683,     0.224,     0.224,     3.029,     0.066,     0.000,     0.000,     0.000,   201.787, 11306.133,  3222.835,     0.000,    -7.469,     7.469,     1.899,     0.058,     1.957,     3.000,    12.877,     0.002,
  5,  2,  1,    10.027,    10.025,   681.522,   681.479,   246.870,   249.367,     0.178,     0.191,    21.933,    17.572,     0.269,     0.352,     3.124,     0.066,     0.000,     0.000,     0.000,   142.185, 12037.995,  3178.019,    -9.815,    -9.815,     0.000,     1.094,     0.050,     1.144,     3.000,    12.877,     0.002,
  5,  2,  2,    10.025,    10.023,   681.479,   681.434,   249.367,   251.880,     0.191,     0.203,    21.939,    17.553,     0.269,     0.353,     3.226,     0.066,     0.000,     0.000,     0.000,   133.947, 12871.624,  3127.014,    -9.872,    -9.872,     0.000,     1.056,     0.051,     1.107,     3.000,    12.877,     0.002,
  5,  2,  3,    10.023,    10.021,   681.434,   681.385,   251.880,   254.405,     0.203,     0.216,    21.946,    17.536,     0.269,     0.353,     3.325,     0.066,     0.000,     0.000,     0.000,   126.573, 13709.944,  3075.726,    -9.925,    -9.925,     0.000,     1.021,     0.052,     1.073,     3.000,    12.877,     0.002,
  5,  2,  4,    10.021,    10.018,   681.385,   681.334,   254.405,   256.944,     0.216,     0.229,    21.954,    17.522,     0.269,     0.353,     3.420,     0.066,     0.000,     0.000,     0.000,   119.934, 14552.654,  3024.167,    -9.974,    -9.974,     0.000,     0.988,     0.053,     1.041,     3.000,    12.877,     0.002,
  5,  2,  5,    10.018,    10.016,   681.334,   681.279,   256.944,   259.494,     0.229,     0.242,    21.961,    17.509,     0.269,     0.354,     3.511,     0.066,     0.000,     0.000,     0.000,   113.928, 15399.495,  2972.355,   -10.021,   -10.021,     0.000,     0.957,     0.053,     1.010,     3.000,    12.877,     0.002,
  5,  2,  6,    10.016,    10.013,   681.279,   681.221,   259.494,   262.056,     0.242,     0.255,    21.970,    17.497,     0.269,     0.354,     3.599,     0.066,     0.000,     0.000,     0.000,   108.470, 16250.272,  2920.305,   -10.066,   -10.066,     0.000,     0.928,     0.054,     0.982,     3.000,    12.877,     0.002,
  5,  2,  7,    10.013,    10.010,   681.221,   681.159,   262.056,   264.629,     0.255,     0.268,    21.979,    17.487,     0.269,     0.354,     3.684,     0.066,     0.000,     0.000,     0.000,   103.490, 17104.795,  2868.025,   -10.109,   -10.109,     0.000,     0.900,     0.055,     0.954,     3.000,    12.877,     0.002,
  5,  2,  8,    10.010,    10.007,   681.159,   681.093,   264.629,   267.212,     0.268,     0.281,    21.989,    17.479,     0.268,     0.354,     3.766,     0.066,     0.000,     0.000,     0.000,    98.927, 17962.930,  2815.525,   -10.150,   -10.150,     0.000,     0.873,     0.055,     0.929,     3.000,    12.877,     0.002,
  5,  2,  9,    10.007,    10.004,   681.093,   681.024,   267.212,   269.805,     0.281,     0.295,    22.000,    17.472,     0.268,     0.354,     3.844,     0.066,     0.000,     0.000,     0.000,    94.733, 18824.555,  2762.813,   -10.190,   -10.190,     0.000,     0.848,     0.056,     0.904,     3.000,    12.877,     0.002,
  5,  2, 10,    10.004,     9.996,   681.024,   680.876,   269.805,   272.408,     0.295,     0.308,    22.011,    17.466,     0.268,     0.354,     3.920,     0.066,     0.000,     0.000,     0.000,    90.857, 19690.297,  2709.803,   -10.229,   -10.229,     0.000,     1.159,     0.079,     1.239,     3.000,    12.877,     0.002,
  5,  3,  1,     9.996,     9.993,   680.876,   680.802,   272.408,   274.416,     0.308,     0.318,    19.242,    15.737,     0.312,     0.389,     3.985,     0.066,     0.000,     0.000,     0.000,    87.656, 20458.990,  2662.724,    -7.889,    -7.889,     0.000,     0.804,     0.057,     0.861,     3.000,    12.877,     0.002,
  5,  3,  2,     9.993,     9.989,   680.802,   680.725,   274.416,   276.439,     0.318,     0.328,    19.294,    15.762,     0.311,     0.389,     4.040,     0.066,     0.000,     0.000,     0.000,    85.052, 21130.414,  2621.630,    -7.950,    -7.950,     0.000,     0.788,     0.057,     0.845,     3.000,    12.877,     0.002,
  5,  3,  3,     9.989,     9.985,   680.725,   680.645,   276.439,   278.483,     0.328,     0.339,    19.371,    15.802,     0.310,     0.388,     4.093,     0.066,     0.000,     0.000,     0.000,    82.575, 21807.955,  2580.164,    -8.032,    -8.032,     0.000,     0.771,     0.058,     0.829,     3.000,    12.877,     0.002,
  5,  3,  4,     9.985,     9.981,   680.645,   680.561,   278.483,   280.558,     0.339,     0.349,    19.494,    15.871,     0.308,     0.386,     4.145,     0.066,     0.000,     0.000,     0.000,    80.210, 22494.174,  2538.171,    -8.154,    -8.154,     0.000,     0.755,     0.058,     0.813,     3.000,    12.877,     0.002,
  5,  3,  5,     9.981,     9.976,   680.561,   680.475,   280.558,   282.686,     0.349,     0.360,    19.715,    16.001,     0.304,     0.383,     4.196,     0.066,     0.000,     0.000,     0.000,    77.931, 23194.312,  2495.329,    -8.360,    -8.360,     0.000,     0.739,     0.058,     0.797,     3.000,    12.877,     0.002,
  5,  3,  6,     9.976,     9.972,   680.475,   680.384,   282.686,   284.928,     0.360,     0.372,    20.216,    16.303,     0.295,     0.377,     4.248,     0.066,     0.000,     0.000,     0.000,    75.696, 23922.207,  2450.793,    -8.809,    -8.809,     0.000,     0.723,     0.059,     0.782,     3.000,    12.877,     0.002,
  5,  3,  7,     9.972,     9.967,   680.384,   680.289,   284.928,   287.418,     0.372,     0.384,    21.330,    16.981,     0.278,     0.364,     4.301,     0.066,     0.000,     0.000,     0.000,    73.417, 24710.496,  2402.575,    -9.788,    -9.788,     0.000,     0.707,     0.059,     0.766,     3.000,    12.877,     0.002,
  5,  3,  8,     9.967,     9.962,   680.289,   680.191,   287.418,   289.726,     0.384,     0.396,    20.477,    16.448,     0.291,     0.374,     4.354,     0.066,     0.000,     0.000,     0.000,    71.236, 25509.922,  2353.679,    -9.068,    -9.068,     0.000,     0.691,     0.059,     0.750,     3.000,    12.877,     0.002,
  5,  3,  9,     9.962,     9.957,   680.191,   680.090,   289.726,   292.035,     0.396,     0.408,    20.462,    16.432,     0.291,     0.374,     4.402,     0.066,     0.000,     0.000,     0.000,    69.257, 26279.047,  2306.637,    -9.071,    -9.071,     0.000,     0.676,     0.060,     0.735,     3.000,    12.877,     0.002,
  5,  3, 10,     9.957,     9.947,   680.090,   679.883,   292.035,   294.463,     0.408,     0.420,    20.989,    16.748,     0.283,     0.368,     4.449,     0.066,     0.000,     0.000,     0.000,    67.331, 27069.291,  2258.266,    -9.543,    -9.543,     0.000,     0.929,     0.084,     1.013,     3.000,    12.877,     0.002,
  5,  4,  1,     9.947,     9.941,   679.883,   679.776,   294.463,   296.496,     0.420,     0.431,    19.171,    15.623,     0.314,     0.392,     4.491,     0.066,     0.000,     0.000,     0.000,    65.606, 27813.809,  2212.695,    -7.986,    -7.986,     0.000,     0.647,     0.060,     0.707,     3.000,    12.877,     0.002,
  5,  4,  2,     9.941,     9.936,   679.776,   679.665,   296.496,   298.523,     0.431,     0.441,    19.134,    15.595,     0.315,     0.393,     4.529,     0.066,     0.000,     0.000,     0.000,    64.118, 28490.600,  2171.305,    -7.966,    -7.966,     0.000,     0.635,     0.061,     0.696,     3.000,    12.877,     0.002,
  5,  4,  3,     9.936,     9.930,   679.665,   679.550,   298.523,   300.546,     0.441,     0.451,    19.104,    15.571,     0.315,     0.393,     4.564,     0.066,     0.000,     0.000,     0.000,    62.699, 29166.023,  2130.005,    -7.952,    -7.952,     0.000,     0.623,     0.061,     0.684,     3.000,    12.877,     0.002,
  5,  4,  4,     9.930,     9.924,   679.550,   679.433,   300.546,   302.568,     0.451,     0.461,    19.081,    15.551,     0.316,     0.394,     4.598,     0.066,     0.000,     0.000,     0.000,    61.342, 29840.531,  2088.766,    -7.943,    -7.943,     0.000,     0.612,     0.061,     0.673,     3.000,    12.877,     0.002,
  5,  4,  5,     9.924,     9.918,   679.433,   679.312,   302.568,   304.588,     0.461,     0.472,    19.061,    15.534,     0.316,     0.394,     4.630,     0.066,     0.000,     0.000,     0.000,    60.043, 30514.494,  2047.567,    -7.938,    -7.938,     0.000,     0.601,     0.061,     0.662,     3.000,    12.877,     0.002,
  5,  4,  6,     9.918,     9.912,   679.312,   679.188,   304.588,   306.607,     0.472,     0.482,    19.045,    15.520,     0.316,     0.395,     4.661,     0.066,     0.000,     0.000,     0.000,    58.797, 31188.166,  2006.388,    -7.935,    -7.935,     0.000,     0.590,     0.062,     0.652,     3.000,    12.877,     0.002,
  5,  4,  7,     9.912,     9.906,   679.188,   679.061,   306.607,   308.627,     0.482,     0.492,    19.032,    15.507,     0.316,     0.395,     4.691,     0.066,     0.000,     0.000,     0.000,    57.602, 31861.775,  1965.220,    -7.935,    -7.935,     0.000,     0.579,     0.062,     0.641,     3.000,    12.877,     0.002,
  5,  4,  8,     9.906,     9.899,   679.061,   678.931,   308.627,   310.646,     0.492,     0.503,    19.022,    15.496,     0.317,     0.395,     4.718,     0.066,     0.000,     0.000,     0.000,    56.453, 32535.488,  1924.052,    -7.936,    -7.936,     0.000,     0.569,     0.062,     0.631,     3.000,    12.877,     0.002,
  5,  4,  9,     9.899,     9.893,   678.931,   678.797,   310.646,   312.667,     0.503,     0.513,    19.015,    15.487,     0.317,     0.395,     4.745,     0.066,     0.000,     0.000,     0.000,    55.349, 33209.520,  1882.873,    -7.941,    -7.941,     0.000,     0.559,     0.062,     0.621,     3.000,    12.877,     0.002,
  5,  4, 10,     9.893,     9.880,   678.797,   678.538,   312.667,   314.690,     0.513,     0.523,    19.011,    15.480,     0.317,     0.396,     4.770,     0.066,     0.000,     0.000,     0.000,    54.279, 33885.270,  1841.556,    -7.948,    -7.948,     0.000,     0.772,     0.088,     0.860,     3.000,    12.877,     0.002,
  5,  5,  1,     9.880,     9.873,   678.538,   678.397,   314.690,   316.798,     0.523,     0.534,    19.376,    15.696,     0.310,     0.390,     4.794,     0.066,     0.000,     0.000,     0.000,    53.228, 34575.516,  1799.368,    -8.282,    -8.282,     0.000,     0.539,     0.063,     0.602,     3.000,    12.877,     0.002,
  5,  5,  2,     9.873,     9.865,   678.397,   678.253,   316.798,   318.900,     0.534,     0.545,    19.341,    15.670,     0.311,     0.391,     4.816,     0.066,     0.000,     0.000,     0.000,    52.202, 35277.945,  1756.484,    -8.262,    -8.262,     0.000,     0.529,     0.063,     0.592,     3.000,    12.877,     0.002,
  5,  5,  3,     9.865,     9.858,   678.253,   678.105,   318.900,   320.999,     0.545,     0.555,    19.314,    15.649,     0.311,     0.391,     4.837,     0.066,     0.000,     0.000,     0.000,    51.217, 35979.043,  1713.688,    -8.249,    -8.249,     0.000,     0.520,     0.063,     0.583,     3.000,    12.877,     0.002,
  5,  5,  4,     9.858,     9.851,   678.105,   677.954,   320.999,   323.097,     0.555,     0.566,    19.294,    15.633,     0.311,     0.392,     4.856,     0.066,     0.000,     0.000,     0.000,    50.268, 36679.293,  1670.953,    -8.241,    -8.241,     0.000,     0.510,     0.063,     0.573,     3.000,    12.877,     0.002,
  5,  5,  5,     9.851,     9.843,   677.954,   677.800,   323.097,   325.193,     0.566,     0.577,    19.280,    15.620,     0.312,     0.392,     4.873,     0.066,     0.000,     0.000,     0.000,    49.354, 37379.180,  1628.249,    -8.239,    -8.239,     0.000,     0.501,     0.064,     0.564,     3.000,    12.877,     0.002,
  5,  5,  6,     9.843,     9.835,   677.800,   677.643,   325.193,   327.291,     0.577,     0.587,    19.272,    15.610,     0.312,     0.392,     4.889,     0.066,     0.000,     0.000,     0.000,    48.472, 38079.105,  1585.555,    -8.241,    -8.241,     0.000,     0.492,     0.064,     0.555,     3.000,    12.877,     0.002,
  5,  5,  7,     9.835,     9.827,   677.643,   677.482,   327.291,   329.389,     0.587,     0.598,    19.269,    15.604,     0.312,     0.392,     4.903,     0.066,     0.000,     0.000,     0.000,    47.620, 38779.469,  1542.842,    -8.247,    -8.247,     0.000,     0.483,     0.064,     0.547,     3.000,    12.877,     0.002,
  5,  5,  8,     9.827,     9.819,   677.482,   677.317,   329.389,   331.491,     0.598,     0.609,    19.272,    15.602,     0.312,     0.393,     4.915,     0.066,     0.000,     0.000,     0.000,    46.796, 39480.676,  1500.091,    -8.259,    -8.259,     0.000,     0.474,     0.064,     0.538,     3.000,    12.877,     0.002,
  5,  5,  9,     9.819,     9.810,   677.317,   677.150,   331.491,   333.596,     0.609,     0.620,    19.282,    15.607,     0.312,     0.392,     4.889,     0.066,     0.000,     0.000,     0.000,    45.998, 40183.047,  1457.279,    -8.271,    -8.271,     0.000,     0.465,     0.064,     0.529,     3.000,    12.877,     0.002,
  5,  5, 10,     9.810,     9.795,   677.150,   676.835,   333.596,   335.706,     0.620,     0.630,    19.300,    15.617,     0.311,     0.392,     4.861,     0.066,     0.000,     0.000,     0.000,    45.220, 40887.941,  1414.304,    -8.289,    -8.289,     0.000,     0.642,     0.091,     0.732,     3.000,    12.877,     0.002,
