        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo,  hci(W/m2K),          EF,  hco(W/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,     Qmod(W),  MassLiq(g),  MassVap(g),  MassTot(g),  mdot(kg/h),
  6,  6, 10,    21.891,    21.882,  1647.433,  1647.367,   226.422,   226.411,     0.000,     0.000,    21.833,    21.844,     0.696,     0.696,   466.703,     1.000,    66.923,   173.760,     0.086,     1.235,  1206.671,     0.000,  7947.994,     0.056,     7.611,     0.000,     7.611,    17.170,
  6,  7,  1,    21.882,    21.875,  1647.367,  1647.307,   226.411,   226.402,     0.000,     0.000,    21.833,    21.843,     0.696,     0.696,   466.701,     1.000,    66.923,   173.775,     0.086,     1.235,  1206.701,     0.000,  7947.839,     0.048,     6.427,     0.000,     6.427,    17.170,
  6,  7,  2,    21.875,    21.869,  1647.307,  1647.246,   226.402,   226.395,     0.000,     0.000,    21.833,    21.841,     0.696,     0.696,   466.698,     1.000,    66.923,   173.788,     0.086,     1.235,  1206.727,     0.000,  7947.691,     0.041,     6.427,     0.000,     6.427,    17.170,
  6,  7,  3,    21.869,    21.863,  1647.246,  1647.186,   226.395,   226.388,     0.000,     0.000,    21.833,    21.840,     0.696,     0.696,   466.696,     1.000,    66.923,   173.800,     0.086,     1.235,  1206.749,     0.000,  7947.542,     0.035,     6.427,     0.000,     6.427,    17.170,
  6,  7,  4,    21.863,    21.859,  1647.186,  1647.125,   226.388,   226.383,     0.000,     0.000,    21.833,    21.839,     0.696,     0.696,   466.693,     1.000,    66.923,   173.809,     0.086,     1.235,  1206.767,     0.000,  7947.394,     0.030,     6.427,     0.000,     6.427,    17.170,
  6,  7,  5,    21.859,    21.855,  1647.125,  1647.065,   226.383,   226.378,     0.000,     0.000,    21.833,    21.838,     0.696,     0.696,   466.691,     1.000,    66.923,   173.817,     0.086,     1.235,  1206.783,     0.000,  7947.246,     0.025,     6.427,     0.000,     6.427,    17.170,
  6,  7,  6,    21.855,    21.852,  1647.065,  1647.005,   226.378,   226.374,     0.000,     0.000,    21.833,    21.838,     0.696,     0.696,   466.688,     1.000,    66.923,   173.824,     0.086,     1.235,  1206.796,     0.000,  7947.098,     0.021,     6.427,     0.000,     6.427,    17.170,
  6,  7,  7,    21.852,    21.849,  1647.005,  1646.944,   226.374,   226.371,     0.000,     0.000,    21.833,    21.837,     0.696,     0.696,   466.686,     1.000,    66.923,   173.830,     0.086,     1.235,  1206.808,     0.000,  7946.948,     0.018,     6.427,     0.000,     6.427,    17.170,
  6,  7,  8,    21.849,    21.847,  1646.944,  1646.884,   226.371,   226.368,     0.000,     0.000,    21.833,    21.836,     0.696,     0.696,   466.683,     1.000,    66.923,   173.835,     0.086,     1.235,  1206.817,     0.000,  7946.800,     0.016,     6.427,     0.000,     6.427,    17.170,
  6,  7,  9,    21.847,    21.845,  1646.884,  1646.823,   226.368,   226.365,     0.000,     0.000,    21.833,    21.836,     0.696,     0.696,   466.681,     1.000,    66.923,   173.839,     0.086,     1.235,  1206.825,     0.000,  7946.652,     0.013,     6.427,     0.000,     6.427,    17.170,
  6,  7, 10,    21.845,    21.843,  1646.823,  1646.758,   226.365,   226.363,     0.000,     0.000,    21.833,    21.836,     0.696,     0.696,   466.678,     1.000,    66.923,   173.842,     0.086,     1.235,  1206.832,     0.000,  7946.498,     0.011,     7.611,     0.000,     7.611,    17.170,
  6,  8,  1,    21.843,    21.842,  1646.758,  1646.697,   226.363,   226.361,     0.000,     0.000,    21.833,    21.835,     0.696,     0.696,   466.675,     1.000,    66.923,   173.845,     0.086,     1.235,  1206.838,     0.000,  7946.343,     0.010,     6.427,     0.000,     6.427,    17.170,
  6,  8,  2,    21.842,    21.840,  1646.697,  1646.637,   226.361,   226.360,     0.000,     0.000,    21.833,    21.835,     0.696,     0.696,   466.673,     1.000,    66.923,   173.848,     0.086,     1.235,  1206.843,     0.000,  7946.193,     0.008,     6.427,     0.000,     6.427,    17.170,
  6,  8,  3,    21.840,    21.839,  1646.637,  1646.576,   226.360,   226.359,     0.000,     0.000,    21.833,    21.835,     0.696,     0.696,   466.670,     1.000,    66.923,   173.850,     0.086,     1.235,  1206.847,     0.000,  7946.045,     0.007,     6.427,     0.000,     6.427,    17.170,
  6,  8,  4,    21.839,    21.838,  1646.576,  1646.516,   226.359,   226.357,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   466.668,     1.000,    66.923,   173.852,     0.086,     1.235,  1206.850,     0.000,  7945.897,     0.006,     6.427,     0.000,     6.427,    17.170,
  6,  8,  5,    21.838,    21.838,  1646.516,  1646.456,   226.357,   226.357,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   466.665,     1.000,    66.923,   173.853,     0.086,     1.235,  1206.853,     0.000,  7945.749,     0.005,     6.427,     0.000,     6.427,    17.170,
  6,  8,  6,    21.838,    21.837,  1646.456,  1646.395,   226.357,   226.356,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   466.663,     1.000,    66.923,   173.855,     0.086,     1.235,  1206.856,     0.000,  7945.600,     0.004,     6.427,     0.000,     6.427,    17.170,
  6,  8,  7,    21.837,    21.837,  1646.395,  1646.335,   226.356,   226.355,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   466.660,     1.000,    66.923,   173.856,     0.086,     1.235,  1206.858,     0.000,  7945.452,     0.004,     6.427,     0.000,     6.427,    17.170,
  6,  8,  8,    21.837,    21.836,  1646.335,  1646.274,   226.355,   226.354,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   466.658,     1.000,    66.923,   173.856,     0.086,     1.235,  1206.859,     0.000,  7945.303,     0.003,     6.427,     0.000,     6.427,    17.170,
  6,  8,  9,    21.836,    21.836,  1646.274,  1646.214,   226.354,   226.354,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   466.655,     1.000,    66.923,   173.857,     0.086,     1.235,  1206.861,     0.000,  7945.155,     0.003,     6.427,     0.000,     6.427,    17.170,
  6,  8, 10,    21.836,    21.835,  1646.214,  1646.153,   226.354,   226.354,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   466.653,     1.000,    66.923,   173.858,     0.086,     1.235,  1206.862,     0.000,  7945.007,     0.002,     7.612,     0.000,     7.612,    17.170,
  7,  1,  1,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696,   401.422,     1.000,    66.923,    14.304,     0.013,     0.809,    39.767, 77919.930,     0.000,     0.000,     0.000,     0.274,     0.274,    17.170,
  7,  1,  2,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696,   401.390,     1.000,    66.923,    14.304,     0.013,     0.809,    39.767, 77923.516,     0.000,     0.000,     0.000,     0.274,     0.274,    17.170,
  7,  1,  3,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696,   401.361,     1.000,    66.923,    14.304,     0.013,     0.809,    39.767, 77926.844,     0.000,     0.000,     0.000,     0.274,     0.274,    17.170,
  7,  1,  4,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696,   401.333,     1.000,    66.923,    14.304,     0.013,     0.809,    39.767, 77929.961,     0.000,     0.000,     0.000,     0.274,     0.274,    17.170,
  7,  1,  5,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696,   401.308,     1.000,    66.923,    14.304,     0.013,     0.809,    39.767, 77932.898,     0.000,     0.000,     0.000,     0.274,     0.274,    17.170,
  7,  1,  6,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696,  5459.437,     6.503,    66.923,    14.304,     0.013,     0.809,    39.767, 76011.719,   196.827,     0.000,     0.000,     0.274,     0.274,    17.170,
  7,  1,  7,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696, 10034.034,     6.503,    66.923,    14.304,     0.013,     0.809,    39.767, 71649.656,   465.549,     0.000,     0.000,     0.274,     0.274,    17.170,
  7,  1,  8,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696, 12968.694,     6.503,    66.923,    14.304,     0.013,     0.809,    39.767, 66738.031,   982.289,     0.000,     0.000,     0.274,     0.274,    17.170,
  7,  1,  9,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696, 13091.804,     6.503,    66.923,    14.304,     0.013,     0.809,    39.767, 61786.793,  1490.504,     0.000,     0.000,     0.274,     0.274,    17.170,
  7,  1, 10,    60.536,    60.536,  1121.950,  1121.950,   441.235,   441.235,     1.000,     1.000,    21.833,    21.833,     0.696,     0.696, 12846.403,     6.503,    66.923,    14.304,     0.013,     0.809,    39.767, 56842.938,  1996.038,     0.000,     0.000,     0.325,     0.325,    17.170,
  7,  2,  1,    43.097,    43.083,  1653.048,  1652.503,   367.417,   357.111,     0.697,     0.634,    21.833,    32.778,     0.696,     0.367, 12401.762,     6.503,    66.923,     0.000,     0.000,     0.000,   104.588, 51910.652,  2499.727,    55.386,     1.114,     0.342,     1.456,    17.170,
  7,  2,  2,    43.083,    43.071,  1652.503,  1652.008,   357.111,   346.839,     0.634,     0.571,    21.833,    32.741,     0.696,     0.368, 11823.115,     6.503,    66.923,     0.000,     0.000,     0.000,   114.418, 46992.613,  3001.630,    55.199,     1.232,     0.334,     1.566,    17.170,
  7,  2,  3,    43.071,    43.059,  1652.008,  1651.564,   346.839,   336.610,     0.571,     0.509,    21.833,    32.696,     0.696,     0.369, 11141.748,     6.503,    66.923,     0.000,     0.000,     0.000,   126.255, 42092.691,  3501.469,    54.970,     1.359,     0.326,     1.684,    17.170,
  7,  2,  4,    43.059,    43.049,  1651.564,  1651.174,   336.610,   326.433,     0.509,     0.446,    21.833,    32.640,     0.696,     0.370, 10373.654,     6.503,    66.923,     0.000,     0.000,     0.000,   140.771, 37214.773,  3998.906,    54.690,     1.499,     0.317,     1.815,    17.170,
  7,  2,  5,    43.049,    43.041,  1651.174,  1650.837,   326.433,   316.319,     0.446,     0.384,    21.833,    32.572,     0.696,     0.371,  9528.042,     6.503,    66.923,     0.000,     0.000,     0.000,   158.969, 32371.412,  4492.706,    54.346,     1.657,     0.306,     1.964,    17.170,
  7,  2,  6,    43.041,    43.034,  1650.837,  1650.552,   316.319,   306.288,     0.384,     0.323,    21.833,    32.486,     0.696,     0.373,  8605.166,     6.503,    66.923,     0.000,     0.000,     0.000,   182.419, 27556.357,  4983.538,    53.910,     1.841,     0.295,     2.135,    17.170,
  7,  2,  7,    43.034,    43.028,  1650.552,  1650.317,   306.288,   296.362,     0.323,     0.262,    21.833,    32.373,     0.696,     0.375,  7604.238,     6.503,    66.923,     0.000,     0.000,     0.000,   213.704, 22785.660,  5469.795,    53.338,     2.059,     0.281,     2.340,    17.170,
  7,  2,  8,    43.028,    43.023,  1650.317,  1650.126,   296.362,   286.583,     0.262,     0.202,    21.833,    32.217,     0.696,     0.379,  6519.073,     6.503,    66.923,     0.000,     0.000,     0.000,   257.384, 18075.031,  5949.911,    52.549,     2.328,     0.263,     2.591,    17.170,
  7,  2,  9,    43.023,    43.019,  1650.126,  1649.976,   286.583,   277.022,     0.202,     0.143,    21.833,    31.986,     0.696,     0.384,  5337.933,     6.503,    66.923,     0.000,     0.000,     0.000,   322.220, 13451.219,  6421.167,    51.379,     2.673,     0.241,     2.914,    17.170,
  7,  2, 10,    43.019,    43.015,  1649.976,  1649.829,   277.022,   267.823,     0.143,     0.087,    21.833,    31.602,     0.696,     0.392,  4041.128,     6.503,    66.923,     0.000,     0.000,     0.000,   426.960,  8966.502,  6878.230,    49.435,     3.718,     0.250,     3.968,    17.170,
  7,  3,  1,    43.015,    43.013,  1649.829,  1649.734,   267.823,   258.887,     0.087,     0.032,    21.833,    31.323,     0.696,     0.398,  3401.821,     6.503,    66.923,     0.000,     0.000,     0.000,   626.708,  4628.810,  7320.301,    48.023,     3.837,     0.166,     4.003,    17.170,
  7,  3,  2,    43.013,    41.504,  1649.734,  1649.677,   258.887,   251.637,     0.032,     0.000,    21.833,    29.532,     0.696,     0.441,   466.799,     1.000,    66.923,    68.545,     0.038,     0.674,   941.625,     0.000,  7953.661,    38.960,   -69.096,     4.794,   -64.301,    17.170,
  7,  3,  3,    41.504,    38.816,  1649.677,  1649.617,   251.637,   248.042,     0.000,     0.000,    21.833,    25.650,     0.696,     0.553,   466.796,     1.000,    66.923,   139.505,     0.077,     1.338,  1128.699,     0.000,  7953.517,    19.315,     6.425,     0.000,     6.425,    17.170,
  7,  3,  4,    38.816,    36.465,  1649.617,  1649.558,   248.042,   244.939,     0.000,     0.000,    21.833,    25.128,     0.696,     0.571,   466.794,     1.000,    66.923,   144.051,     0.078,     1.319,  1140.394,     0.000,  7953.371,    16.675,     6.425,     0.000,     6.425,    17.170,
  7,  3,  5,    36.465,    34.416,  1649.558,  1649.498,   244.939,   242.266,     0.000,     0.000,    21.833,    24.672,     0.696,     0.587,   466.791,     1.000,    66.923,   148.053,     0.079,     1.305,  1150.318,     0.000,  7953.225,    14.367,     6.425,     0.000,     6.425,    17.170,
  7,  3,  6,    34.416,    32.638,  1649.498,  1649.438,   242.266,   239.967,     0.000,     0.000,    21.833,    24.275,     0.696,     0.601,   466.789,     1.000,    66.923,   151.566,     0.080,     1.293,  1158.740,     0.000,  7953.078,    12.355,     6.425,     0.000,     6.425,    17.170,
  7,  3,  7,    32.638,    31.099,  1649.438,  1649.379,   239.967,   237.993,     0.000,     0.000,    21.833,    23.930,     0.696,     0.613,   466.786,     1.000,    66.923,   154.637,     0.081,     1.284,  1165.896,     0.000,  7952.931,    10.609,     6.425,     0.000,     6.425,    17.170,
  7,  3,  8,    31.099,    29.773,  1649.379,  1649.319,   237.993,   236.300,     0.000,     0.000,    21.833,    23.631,     0.696,     0.624,   466.784,     1.000,    66.923,   157.309,     0.082,     1.276,  1171.986,     0.000,  7952.784,     9.098,     6.425,     0.000,     6.425,    17.170,
  7,  3,  9,    29.773,    28.629,  1649.319,  1649.259,   236.300,   234.849,     0.000,     0.000,    21.833,    23.374,     0.696,     0.634,   466.781,     1.000,    66.923,   159.631,     0.082,     1.269,  1177.167,     0.000,  7952.637,     7.796,     6.425,     0.000,     6.425,    17.170,
  7,  3, 10,    28.629,    27.648,  1649.259,  1649.193,   234.849,   233.607,     0.000,     0.000,    21.833,    23.152,     0.696,     0.643,   466.779,     1.000,    66.923,   161.644,     0.083,     1.264,  1181.575,     0.000,  7952.482,     6.673,     7.609,     0.000,     7.609,    17.170,
  7,  4,  1,    27.648,    26.803,  1649.193,  1649.133,   233.607,   232.545,     0.000,     0.000,    21.833,    22.961,     0.696,     0.650,   466.776,     1.000,    66.923,   163.384,     0.083,     1.259,  1185.327,     0.000,  7952.329,     5.709,     6.425,     0.000,     6.425,    17.170,
  7,  4,  2,    26.803,    26.081,  1649.133,  1649.073,   232.545,   231.637,     0.000,     0.000,    21.833,    22.798,     0.696,     0.657,   466.774,     1.000,    66.923,   164.882,     0.083,     1.256,  1188.524,     0.000,  7952.180,     4.880,     6.425,     0.000,     6.425,    17.170,
  7,  4,  3,    26.081,    25.460,  1649.073,  1649.013,   231.637,   230.861,     0.000,     0.000,    21.833,    22.657,     0.696,     0.662,   466.771,     1.000,    66.923,   166.173,     0.084,     1.252,  1191.245,     0.000,  7952.032,     4.171,     6.425,     0.000,     6.425,    17.170,
  7,  4,  4,    25.460,    24.930,  1649.013,  1648.953,   230.861,   230.198,     0.000,     0.000,    21.833,    22.537,     0.696,     0.667,   466.769,     1.000,    66.923,   167.288,     0.084,     1.250,  1193.556,     0.000,  7951.884,     3.561,     6.426,     0.000,     6.426,    17.170,
  7,  4,  5,    24.930,    24.477,  1648.953,  1648.893,   230.198,   229.632,     0.000,     0.000,    21.833,    22.434,     0.696,     0.671,   466.766,     1.000,    66.923,   168.242,     0.084,     1.247,  1195.528,     0.000,  7951.736,     3.040,     6.426,     0.000,     6.426,    17.170,
